tipo_componente,codigo,nome,unidade_responsavel,ch_total,equivalencia,pre_requisito,co_requisito
MODULO,CEA1850,CONTABILIDADE AMBIENTAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1851,COMPUTAÇÃO VERDE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1852,"GLOBALIZAÇÃO, DESENVOLVIMENTO E MEIO AMBIENTE",CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1853,PLANEJAMENTO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1854,"SOCIOLOGIA, ANTROPOLOGIA E MEIO AMBIENTE",CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1855,EDUCAÇÃO AMBIENTAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1856,DESENVOLVIMENTO REGIONAL E SUSTENTABILIDADE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1857,EMPREENDIMENTOS TURÍSTICOS E O MEIO AMBIENTE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1858,DEGRADAÇÃO AMBIENTAL NO NORDESTE SEMIÁRIDO.,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1859,SEMINÁRIO E ELABORAÇÃO DE ARTIGO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,23,,,
MODULO,CEA1860,METODOLOGIA DA PESQISA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1861,GESTÃO AMBIENTAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1862,"SOCIOLOGIA, ANTROPOLOGIA E MEIO AMBIENTE",CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1863,PLANEJAMENTO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1864,"GLOBALIZAÇÃO, DESENVOLVIMENTO E MEIO AMBIENTE",CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1865,EDUCAÇÃO AMBIENTAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1866,CONTABILIDADE AMBIENTAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1867,COMPUTAÇÃO VERDE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1868,EMPREENDIMENTOS TURÍSTICOS E O MEIO AMBIENTE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1869,DESENVOLVIMENTO REGIONAL E SUSTENTABILIDADE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1870,DEGRADAÇÃO AMBIENTAL NO NORDESTE SEMIÁRIDO.,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
MODULO,CEA1871,SEMINÁRIO E ELABORAÇÃO DE ARTIGO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,30,,,
DISCIPLINA,CST3150,PROJETO DE PESQUISA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,45,( CST3091 ) OU ( CST3055 ) ,,
ATIVIDADE,CST3151,TRABALHO DE CONCLUSÃO DE CURSO,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,45,( ( CST3056 ) OU ( CST3096 ) ) ,CST3150 ,
ATIVIDADE,CST3152,ESTÁGIO SUPERVISIONADO EM ALIMENTAÇÃO COLETIVA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,225,( ( CST3092 ) OU ( CST3051 ) ) ,( CST3088 OU CST3166 ) ,
MODULO,CST3153,ACOMPANHAMENTO DE ESTÁGIO SUPERVISIONADO EM ALIMENTAÇÃO COLETIVA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,45,( CST3051 ) OU ( CST3092 ) OU ( CST3135 ) ,( CST3088 OU CST3166 ) ,
MODULO,CST3155,ACOMPANHAMENTO DE ESTÁGIO SUPERVISIONADO EM NUTRIÇÃO CLÍNICA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,45,( CST3052 ) OU ( CST3093 ) OU ( CST3136 ) ,( CST3086 OU CST3128 ) E ( CST3090 OU CST3142 ) ,
ATIVIDADE,CST3156,ESTÁGIO SUPERVISIONADO DE NUTRIÇÃO EM SAÚDE COLETIVA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,225,( ( CST3053 ) OU ( CST3094 ) ) ,( CST3087 ) E ( CST3069 OU CST3134 ) E ( CST3083 OU CST3167 ) ,
MODULO,CST3157,ACOMPANHAMENTO DE ESTÁGIO SUPERVISIONADO DE NUTRIÇÃO EM SAÚDE COLETIVA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,45,( CST3053 ) OU ( CST3094 ) OU ( CST3137 ) ,( CST3087 ) E ( CST3069 OU CST3134 ) E ( CST3083 OU CST3167 ) ,
ATIVIDADE,CST3158,ESTÁGIO SUPERVISIONADO EM ALIMENTAÇÃO ESCOLAR,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,75,( ( CST3054 ) OU ( CST3095 ) ) ,( CST3087 ) E ( CST3088 OU CST3166 ) E ( CST3074 OU CST3140 ) ,
MODULO,CST3159,ACOMPANHAMENTO DE ESTÁGIO SUPERVISIONADO EM ALIMENTAÇÃO ESCOLAR,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,15,( ( CST3054 ) OU ( CST3095 ) ) ,( CST3087 ) E ( CST3088 OU CST3166 ) E ( CST3074 OU CST3140 ) ,
DISCIPLINA,DFS0033,COMPORTAMENTO ANIMAL APLICADO À AQUICULTURA,DEPARTAMENTO DE FISIOLOGIA,60,,,
ATIVIDADE,CST3154,ESTÁGIO SUPERVISIONADO EM NUTRIÇÃO CLÍNICA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,225,( ( CST3093 ) OU ( CST3052 ) ) ,( CST3086 OU CST3128 ) ,
ATIVIDADE,POP2000,DISSERTAÇÃO DE MESTRADO,PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA,0,,,
ATIVIDADE,POP2001,EXAME DE QUALIFICAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA,0,,,
ATIVIDADE,POP2002,EXAME DE PROFICIÊNCIA EM LÍNGUA ESTRANGEIRA,PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA,0,,,
MODULO,MEC1607,SISTEMAS TÉRMICOS II,DEPARTAMENTO DE ENGENHARIA MECANICA,60,( MEC1602 ) OU ( DEM0355 ) OU ( MEC0372 ) ,( MEC1502 OU MEC1507 OU MEC0371 OU DEM0304 ) ,
MODULO,MEC1608,MÁQUINAS DE FLUXO,DEPARTAMENTO DE ENGENHARIA MECANICA,60,( MEC1603 ) OU ( DEM0406 ) OU ( MEC0378 ) ,( ECT1403 ) OU ( MEC0373 ) OU ( DEM0252 ) ,
MODULO,MEC1609,MECÂNICA DOS SÓLIDOS II,DEPARTAMENTO DE ENGENHARIA MECANICA,60,( MEC1604 ) OU ( DEM0250 ) OU ( MEC0359 ) ,( ECT1402 ) OU ( MEC0351 ) OU ( DEM0202 ) OU ( MEC0404 ) ,
MODULO,MEC1610,ELEMENTOS DE AUTOMAÇÃO INDUSTRIAL,DEPARTAMENTO DE ENGENHARIA MECANICA,60,( DEM0453 ) OU ( MEC0381 ) OU ( MEC1605 ) OU ( MEC1606 ) ,,
DISCIPLINA,BSI3202,CONTABILIDADE E CUSTOS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,90,( DCT3202 ) ,( BSI1301 ) ,
DISCIPLINA,BSI1110,PROGRAMAÇÃO VISUAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1110 ) ,( BSI1108 ) ,
DISCIPLINA,BSI0435,ÉTICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( CEA0435 OU DCT0435 ) ,( DED0405 ) ,
DISCIPLINA,1,LINGUA PORTUGUESA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,2,LINGUA INGLESA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,3,MATEMATICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,144,,,
DISCIPLINA,4,FISICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,5,BIOLOGIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,6,QUIMICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,7,GEOGRAFIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,8,HISTORIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,9,EDUCACAO FISICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,10,EDUCACAO ARTISTICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,36,,,
DISCIPLINA,11,ORIENTACAO EDUCACIONAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,36,,,
DISCIPLINA,12,LINGUA PORTUGUESA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,13,LINGUA INGLESA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,14,MATEMATICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,15,FISICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,16,BIOLOGIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,17,QUIMICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,18,GEOGRAFIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,19,HISTORIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,20,EDUCACAO FISICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,21,ORIENTACAO EDUCACIONAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,36,,,
DISCIPLINA,22,SOCIOLOGIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,23,LINGUA PORTUGUESA,ESCOLA AGRÍCOLA DE JUNDIAÍ,144,,,
DISCIPLINA,24,LINGUA INGLESA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,25,MATEMATICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,26,FISICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,27,BIOLOGIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,108,,,
DISCIPLINA,28,QUIMICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,29,GEOGRAFIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,30,HISTÓRIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,31,FILOSOFIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,32,EDUCACAO FISICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,72,,,
DISCIPLINA,33,INFORMATICA APLICADA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,34,REDACAO TECNICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,35,TOPICOS DE DIREITO,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,36,COMUNICACAO RURAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,37,COOPERATIVISMO,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,38,INTRODUCAO A ZOOTECNIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,39,COTURNICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,40,CUNICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,41,GESTAO AGROAMBIENTAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,42,ORGANIZACAO INSTITUCIONAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,,,
DISCIPLINA,43,INTRODUCAO A PESQUISA,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,,,
DISCIPLINA,44,ECONOMIA E ADMINISTRACAO RURAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,45,PLANEJAMENTO AGROPECUARIO,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,46,SUINOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,47,AVICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,48,CAPRINOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,49,MECANIZACAO AGRICOLA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,50,BOVINOCULTURA DE CORTE,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,51,IRRIGACAO E DRENAGEM,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,52,CARCINICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,53,ALIMENTOS E ALIMENTACAO DOS ANIMAIS DOMESTICOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,120,,,
DISCIPLINA,54,BOVINOCULTURA DE LEITE,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,55,TOPOGRAFIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,56,CONSTRUCOES E INSTALACOES RURAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,57,APICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,58,PISCICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,59,ESTAGIO SUPERVISIONADO,ESCOLA AGRÍCOLA DE JUNDIAÍ,300,,,
DISCIPLINA,60,MANEJO DO SOLO,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,61,GESTAO AMBIENTAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,62,JARDINAGEM E PAISAGISMO,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,63,OLERICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,64,CULTURAS ANUAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,65,FRUTICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,120,,,
DISCIPLINA,66,AGRICULTURA ORGANICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,67,PRINCIPIOS DA TECNOLOGIA DE ALIMENTOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,68,TECNICAS DE POS COLHEITA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,69,ESTAGIO SUPERVISIONADO,ESCOLA AGRÍCOLA DE JUNDIAÍ,300,,,
DISCIPLINA,70,TECNOLOGIA DE PRODUTOS AGROPECUARIOS - TPA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,71,MATERIAS PRIMAS AGROINDUSTRIAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,72,METODOLOGIA DA PESQUISA,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,,,
DISCIPLINA,73,QUIMICA E BIOQUIMICA DE ALIMENTOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,74,INFORMATICA BASICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,75,INSTALACOES E EQUIPAMENTOS AGROINDUSTRIAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,76,MICROBIOLOGIA E ANALISE FISICO-QUIMICA DE ALIMENTOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,160,,,
DISCIPLINA,77,HIGIENE AGROINDUSTRIAL E SEGURANCA DO TRABALHO,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,78,PROCESSAMENTO DE CARNE E PESCADO,ESCOLA AGRÍCOLA DE JUNDIAÍ,160,,,
DISCIPLINA,79,PROJETOS AGROINDUSTRIAIS E EMPREENDEDORISMO,ESCOLA AGRÍCOLA DE JUNDIAÍ,120,,,
DISCIPLINA,80,TECNOLOGIA DE PRODUTOS APICOLAS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,81,PROCESSAMENTO DO LEITE E DERIVADOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,82,PROCESSAMENTO DE FRUTAS E HORTALICAS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,83,EMBALAGEM E ANALISE SENSORIAL DE ALIMENTOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,84,ESTAGIO SUPERVISIONADO,ESCOLA AGRÍCOLA DE JUNDIAÍ,240,,,
DISCIPLINA,85,FUNDAMENTOS DA COMPUTACAO,ESCOLA AGRÍCOLA DE JUNDIAÍ,180,,,
DISCIPLINA,86,ALGORITIMOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,300,,,
DISCIPLINA,87,ANALISE E MODELAGEM DE SISTEMAS,ESCOLA AGRÍCOLA DE JUNDIAÍ,150,,,
DISCIPLINA,88,LOGICA DE PROGRAMACAO,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,,,
DISCIPLINA,89,MANUTENCAO DE COMPUTADORES,ESCOLA AGRÍCOLA DE JUNDIAÍ,120,,,
DISCIPLINA,90,CIRCUITOS DIGITAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ,90,,,
DISCIPLINA,91,ANALISE E PROGRAMACAO ORIENTADA A OBJETOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,150,,,
DISCIPLINA,92,REDES DE COMPUTADORES,ESCOLA AGRÍCOLA DE JUNDIAÍ,90,,,
DISCIPLINA,93,NOCOES DE EMPREENDEDORISMO E INTEGRACAO INSTITUCIONAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,120,,,
DISCIPLINA,94,TOPICOS ESPECIAIS DE HARDWARE,ESCOLA AGRÍCOLA DE JUNDIAÍ,90,,,
DISCIPLINA,95,ADMINISTRACAO DE SERVICOS DE REDE,ESCOLA AGRÍCOLA DE JUNDIAÍ,90,,,
DISCIPLINA,96,FITOSSANIDADE,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,97,MATERIAS PRIMAS DE ORIGEM ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,98,MATERIAS PRIMAS DE ORIGEM VEGETAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,99,MICROBIOLOGIA DE ALIMENTOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,100,HIGIENE E QUALIDADE DOS ALIMENTOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,101,ANALISE FISICO-QUIMICA E MICROBIOLOGIA DE ALIMENTOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,,,
DISCIPLINA,102,ERGONOMIA E SEGURANCA NO TRABALHO,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,,,
DISCIPLINA,MUS0082,LABORATÓRIO DE PERFORMANCE IX,ESCOLA DE MÚSICA,30,,,
DISCIPLINA,MUS1233,INTRODUÇÃO AO PIANO POPULAR,ESCOLA DE MÚSICA,30,,,
MODULO,MEC1613,INTRODUCAO À ENGENHARIA AERONÁUTICA,DEPARTAMENTO DE ENGENHARIA MECANICA,60,,( ECT1406 ) ,
ATIVIDADE,ART0095,ESTÁGIO SUPERVISIONADO OBRIGATÓRIO III,DEPARTAMENTO DE ARTES,100,( ART0079 ) ,( ART0093 ) E ( PEC0683 ) ,
ATIVIDADE,ART0096,ESTÁGIO SUPERVISIONADO OBRIGATÓRIO IV,DEPARTAMENTO DE ARTES,100,( ART0082 ) ,( PEC0683 ) ,
DISCIPLINA,MUS0080,CONSCIÊNCIA CORPORAL E MÚSICA,ESCOLA DE MÚSICA,60,,,
DISCIPLINA,EAJ0003,REDACAO TECNICA,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,( EAJ0246 OU EAJ0030 OU EAJ0316 ) ,,
DISCIPLINA,EAJ0006,CONSTRUCOES AQUICOLAS I,ESCOLA AGRÍCOLA DE JUNDIAÍ,100,,,
DISCIPLINA,EAJ0007,ALGICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,,,
DISCIPLINA,EAJ0008,REPRODUCAO E LARVICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,( EAJ0830 ) ,,
DISCIPLINA,EAJ0009,NUTRICAO DE ORGANISMOS AQUATICOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,,,
DISCIPLINA,EAJ0010,EXTENSAO AQUICOLA,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,( EAJ0293 ) ,,
DISCIPLINA,EAJ0011,METODOLOGIA DA PESQUISA,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,,,
DISCIPLINA,EAJ0012,MICROBIOLOGIA PARA AQUICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,,,
DISCIPLINA,EAJ0013,PRODUCAO DE ALIMENTOS VIVOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,,,
DISCIPLINA,EAJ0014,RANICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,,,
DISCIPLINA,EAJ0015,CONSTRUCOES AQUICOLAS II,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,( EAJ0289 ) ,,
DISCIPLINA,EAJ0016,PISCICULTURA CONTINENTAL,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,( EAJ0290 ) ,,
DISCIPLINA,EAJ0017,ENFERMIDADES DE ORGANISMOS AQUATICOS,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,( EAJ0291 ) ,,
DISCIPLINA,EAJ0018,CARCINICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,( EAJ0292 ) ,,
DISCIPLINA,EAJ0019,PISCICULTURA MARINHA,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,( EAJ0294 ) ,,
DISCIPLINA,EAJ0020,MALACOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,( EAJ0295 ) ,,
DISCIPLINA,EAJ0021,PROCESSAMENTO DE PESCADO I,ESCOLA AGRÍCOLA DE JUNDIAÍ,100,( EAJ0296 ) ,,
DISCIPLINA,EAJ0022,ADMINISTRACAO E PROJETOS AQUICOLAS,ESCOLA AGRÍCOLA DE JUNDIAÍ,40,( EAJ0297 ) ,,
ATIVIDADE,EAJ0023,ESTAGIO SUPERVISIONADO,ESCOLA AGRÍCOLA DE JUNDIAÍ,300,( ( EAJ0274 ) E ( EAJ0824 OU EAJ0846 ) ) ,,
ATIVIDADE,EAJ0024,AP AQ1,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,,,
ATIVIDADE,EAJ0025,AP AQ2,ESCOLA AGRÍCOLA DE JUNDIAÍ,60,,,
DISCIPLINA,EAJ0026,LIMNOLOGIA E OCEANOGRAFIA,ESCOLA AGRÍCOLA DE JUNDIAÍ,80,( ( EAJ0121 ) E ( EAJ0122 ) E ( EAJ0827 ) ) ,,
MODULO,ICE1016,NEUROCIÊNCIA COMPUTACIONAL,INSTITUTO DO CÉREBRO,60,,( ECT1302 ) ,
MODULO,ICE1017,IMAGEM POR RESSONÂNCIA MAGNÉTICA EM NEUROCIÊNCIAS,INSTITUTO DO CÉREBRO,60,,,
MODULO,ICE1018,DESENVOLVIMENTO DO SISTEMA NERVOSO,INSTITUTO DO CÉREBRO,30,,,
MODULO,ICE1019,NEUROETOLOGIA,INSTITUTO DO CÉREBRO,30,,,
MODULO,ICE1021,EVOLUÇÃO DO SISTEMA NERVOSO,INSTITUTO DO CÉREBRO,30,,,
MODULO,ICE1022,INTERFACES CÉREBRO-MÁQUINA E NEUROMODULAÇÃO,INSTITUTO DO CÉREBRO,60,,,
MODULO,ICE1020,"PLASTICIDADE, APRENDIZADO E MEMÓRIA",INSTITUTO DO CÉREBRO,60,,( ( ICE1002 ) OU ( ECT1911 ) OU ( DFS0020 ) OU ( DFS0028 ) OU ( DFS0018 ) OU ( DFS0054 ) OU ( DFS0053 ) OU ( DFS0051 ) OU ( DFS6001 ) OU ( DFS0001 ) OU ( ECT1916 ) ) OU ( DFS0101 OU DFS0110 OU DFS0102 OU CST3007 OU DFS0002 OU DFS0006 OU DFS0007 OU DFS0032 OU DFS0022 OU DFS0036 OU DFS0023 OU DFS0038 OU DFS0024 OU DFS0010 OU DFS0015 OU ICE1014 OU DFS0044 OU DFS0025 OU DFS0012 OU DFS0013 OU DFS0026 OU DFS0029 OU DFS0017 OU DFS0011 OU BEZ0836 ) ,
MODULO,ICE1023,TÉCNICAS EXPERIMENTAIS EM NEUROCIÊNCIAS,INSTITUTO DO CÉREBRO,60,,,
ATIVIDADE,CCF2201,ATIVIDADES COMPLEMENTARES CERTIFICADAS,FCST - COORDENAÇÃO DO CURSO DE FISIOTERAPIA,90,( CST2202 ) ,,
DISCIPLINA,FON0018,ÉTICA E DEONTOLOGIA,DEPARTAMENTO DE FONOAUDIOLOGIA,30,( MCI0053 ) ,,
DISCIPLINA,FON0019,FUNDAMENTO EM FONOAUDIOLOGIA,DEPARTAMENTO DE FONOAUDIOLOGIA,45,( MCI0015 ) ,,
DISCIPLINA,FON0020,ATUAÇÃO FONOAUDIOLÓGICA NAS ALTERAÇÕES DE MOTRICIDADE OROFACIAL II,DEPARTAMENTO DE FONOAUDIOLOGIA,45,( MCI0023 ) ,( MCI0021 OU FON0009 ) ,
DISCIPLINA,FON0021,ATUAÇÃO FONOAUDIOLÓGICA NO CÂNCER DE CABEÇA E PESCOÇO,DEPARTAMENTO DE FONOAUDIOLOGIA,45,( MCI0024 ) ,( MCI0045 OU FON0006 ) ,
DISCIPLINA,FON0022,ATUAÇÃO FONOAUDIOLÓGICA NAS SÍNDROMES,DEPARTAMENTO DE FONOAUDIOLOGIA,45,( MCI0027 ) ,,
